Expanded Fishery Code,Fishery Name,Mgmt Program Code,Mgmt Program Name,ADFG Region Code,Port Name,Gear Code,Species Code,Species Name,Stat Area,DOL Month,DOL Year,Date of Landing,Port,Gear Name,Disposition Code,Disposition Name,Delivery Condition Code,Delivery Condition Name,Whole Weight (lbs),Discard at Sea,Region,Mgt Area District,Management Area Desc,Waters,NMFS Area
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",SMPC,State Managed Pacific Cod,2,Seward,61,702,"skate, big",475933,4,2013,4/20/2013,SEW,Longline,60,Sold,01,Whole fish/food fish,1157,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",SMPC,State Managed Pacific Cod,2,Seward,61,702,"skate, big",475933,4,2013,4/20/2013,SEW,Longline,62,Overage,01,Whole fish/food fish,918,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",SMPC,State Managed Pacific Cod,2,Seward,61,702,"skate, big",485932,4,2013,4/20/2013,SEW,Longline,60,Sold,01,Whole fish/food fish,913,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",SMPC,State Managed Pacific Cod,2,Seward,61,702,"skate, big",486001,4,2013,4/20/2013,SEW,Longline,60,Sold,01,Whole fish/food fish,776,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",SMPC,State Managed Pacific Cod,2,Whittier,61,701,"skate, longnose",476004,4,2013,4/20/2013,WHT,Longline,60,Sold,01,Whole fish/food fish,285,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",SMPC,State Managed Pacific Cod,2,Whittier,61,701,"skate, longnose",476006,4,2013,4/20/2013,WHT,Longline,60,Sold,01,Whole fish/food fish,285,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",SMPC,State Managed Pacific Cod,2,Whittier,61,702,"skate, big",476004,4,2013,4/20/2013,WHT,Longline,60,Sold,01,Whole fish/food fish,12.5,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",SMPC,State Managed Pacific Cod,2,Whittier,61,702,"skate, big",476006,4,2013,4/20/2013,WHT,Longline,60,Sold,01,Whole fish/food fish,12.5,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",476032,4,2013,4/22/2013,COR,Longline,60,Sold,01,Whole fish/food fish,132,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",476034,4,2013,4/22/2013,COR,Longline,60,Sold,01,Whole fish/food fish,132,No,2,PWSI,Prince William Sound,STATE,649
M 06B,"MISC SALTWATER FINFISH, LONGLINE VL UNDER 60', STW",SMPC,State Managed Pacific Cod,2,Cordova,61,701,"skate, longnose",466003,4,2013,4/22/2013,COR,Longline,60,Sold,01,Whole fish/food fish,80.7,No,2,PWSI,Prince William Sound,STATE,649
M 06B,"MISC SALTWATER FINFISH, LONGLINE VL UNDER 60', STW",SMPC,State Managed Pacific Cod,2,Cordova,61,702,"skate, big",466003,4,2013,4/22/2013,COR,Longline,60,Sold,01,Whole fish/food fish,232,No,2,PWSI,Prince William Sound,STATE,649
M 06B,"MISC SALTWATER FINFISH, LONGLINE VL UNDER 60', STW",SMPC,State Managed Pacific Cod,2,Cordova,61,701,"skate, longnose",466003,4,2013,4/24/2013,COR,Longline,60,Sold,01,Whole fish/food fish,21,No,2,PWSI,Prince William Sound,STATE,649
M 06B,"MISC SALTWATER FINFISH, LONGLINE VL UNDER 60', STW",SMPC,State Managed Pacific Cod,2,Cordova,61,702,"skate, big",466003,4,2013,4/24/2013,COR,Longline,60,Sold,01,Whole fish/food fish,693,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",SMPC,State Managed Pacific Cod,2,Seward,61,701,"skate, longnose",485932,4,2013,4/26/2013,SEW,Longline,60,Sold,01,Whole fish/food fish,111.8,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",SMPC,State Managed Pacific Cod,2,Seward,61,701,"skate, longnose",486001,4,2013,4/26/2013,SEW,Longline,60,Sold,01,Whole fish/food fish,447.2,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",SMPC,State Managed Pacific Cod,2,Seward,61,702,"skate, big",485932,4,2013,4/26/2013,SEW,Longline,60,Sold,01,Whole fish/food fish,55.6,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",SMPC,State Managed Pacific Cod,2,Seward,61,702,"skate, big",486001,4,2013,4/26/2013,SEW,Longline,60,Sold,01,Whole fish/food fish,222.4,No,2,PWSI,Prince William Sound,STATE,649
C 5BE,"SABLEFISH, FIXED GEAR MAX VL LENGTH 60', PRINCE WILLIAM SOUND",SMS,State Managed Sablefish,2,Seward,61,701,"skate, longnose",476032,4,2013,4/27/2013,SEW,Longline,60,Sold,01,Whole fish/food fish,14,No,2,PWSI,Prince William Sound,STATE,649
C 5BE,"SABLEFISH, FIXED GEAR MAX VL LENGTH 60', PRINCE WILLIAM SOUND",SMS,State Managed Sablefish,2,Seward,61,701,"skate, longnose",476032,4,2013,4/27/2013,SEW,Longline,62,Overage,01,Whole fish/food fish,131,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,702,"skate, big",466003,5,2013,5/10/2013,COR,Longline,60,Sold,01,Whole fish/food fish,36.9,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,702,"skate, big",466003,5,2013,5/10/2013,COR,Longline,60,Sold,01,Whole fish/food fish,36,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",466032,5,2013,5/19/2013,COR,Longline,60,Sold,01,Whole fish/food fish,85.25,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",466032,5,2013,5/19/2013,COR,Longline,60,Sold,01,Whole fish/food fish,68.75,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",476034,5,2013,5/19/2013,COR,Longline,60,Sold,01,Whole fish/food fish,255.75,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",476034,5,2013,5/19/2013,COR,Longline,60,Sold,01,Whole fish/food fish,206.25,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,702,"skate, big",466032,5,2013,5/19/2013,COR,Longline,63,Seized,01,Whole fish/food fish,121,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,702,"skate, big",476034,5,2013,5/19/2013,COR,Longline,63,Seized,01,Whole fish/food fish,363,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",476034,5,2013,5/25/2013,COR,Longline,60,Sold,01,Whole fish/food fish,497,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,701,"skate, longnose",466031,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,472.5,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,701,"skate, longnose",466032,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,787.5,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,701,"skate, longnose",476003,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,105,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,701,"skate, longnose",476004,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,420,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,701,"skate, longnose",476006,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,472.5,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,701,"skate, longnose",476007,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,262.5,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,701,"skate, longnose",476031,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,262.5,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,701,"skate, longnose",476032,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,157.5,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,701,"skate, longnose",476035,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,945,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,701,"skate, longnose",486034,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,420,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,702,"skate, big",466031,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,288,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,702,"skate, big",466032,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,480,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,702,"skate, big",476003,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,64,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,702,"skate, big",476004,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,256,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,702,"skate, big",476006,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,288,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,702,"skate, big",476007,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,160,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,702,"skate, big",476031,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,160,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,702,"skate, big",476032,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,96,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,702,"skate, big",476035,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,576,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,702,"skate, big",486034,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,256,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,704,"skate, Aleutian",466031,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,20.25,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,704,"skate, Aleutian",466032,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,33.75,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,704,"skate, Aleutian",476003,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,4.5,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,704,"skate, Aleutian",476004,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,18,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,704,"skate, Aleutian",476006,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,20.25,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,704,"skate, Aleutian",476007,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,11.25,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,704,"skate, Aleutian",476031,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,11.25,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,704,"skate, Aleutian",476032,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,6.75,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,704,"skate, Aleutian",476035,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,40.5,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,704,"skate, Aleutian",486034,7,2013,7/5/2013,COR,Longline,98,Disc at sea,01,Whole fish/food fish,18,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",466032,7,2013,7/24/2013,COR,Longline,60,Sold,01,Whole fish/food fish,18,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",476032,7,2013,7/24/2013,COR,Longline,60,Sold,01,Whole fish/food fish,17,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",466032,8,2013,8/6/2013,COR,Longline,60,Sold,01,Whole fish/food fish,226.1,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",476034,8,2013,8/6/2013,COR,Longline,60,Sold,01,Whole fish/food fish,11.9,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",476034,8,2013,8/8/2013,COR,Longline,60,Sold,01,Whole fish/food fish,133,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",466032,8,2013,8/16/2013,COR,Longline,60,Sold,01,Whole fish/food fish,11.6,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",476032,8,2013,8/16/2013,COR,Longline,60,Sold,01,Whole fish/food fish,58,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",476033,8,2013,8/16/2013,COR,Longline,60,Sold,01,Whole fish/food fish,46.4,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",476032,8,2013,8/17/2013,COR,Longline,60,Sold,01,Whole fish/food fish,45.5,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",476034,8,2013,8/17/2013,COR,Longline,60,Sold,01,Whole fish/food fish,45.5,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Seward,61,701,"skate, longnose",476003,11,2013,11/6/2013,SEW,Longline,60,Sold,01,Whole fish/food fish,1005.48,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Seward,61,701,"skate, longnose",476004,11,2013,11/6/2013,SEW,Longline,60,Sold,01,Whole fish/food fish,20.52,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Seward,61,701,"skate, longnose",485932,11,2013,11/8/2013,SEW,Longline,60,Sold,01,Whole fish/food fish,1320,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476004,11,2013,11/30/2013,WHT,Longline,61,"Bait, sold",01,Whole fish/food fish,463,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476004,12,2013,12/9/2013,WHT,Longline,60,Sold,01,Whole fish/food fish,137.2,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476006,12,2013,12/9/2013,WHT,Longline,60,Sold,01,Whole fish/food fish,137.2,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476007,12,2013,12/9/2013,WHT,Longline,60,Sold,01,Whole fish/food fish,68.6,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476004,12,2013,12/13/2013,WHT,Longline,60,Sold,01,Whole fish/food fish,148,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476004,12,2013,12/21/2013,WHT,Longline,60,Sold,03,Bled only,135.2041,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476006,12,2013,12/21/2013,WHT,Longline,60,Sold,03,Bled only,135.2041,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476006,12,2013,12/28/2013,WHT,Longline,60,Sold,01,Whole fish/food fish,124,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476004,1,2014,1/6/2014,WHT,Longline,60,Sold,01,Whole fish/food fish,230.5,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476006,1,2014,1/6/2014,WHT,Longline,60,Sold,01,Whole fish/food fish,230.5,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476006,1,2014,1/20/2014,WHT,Longline,60,Sold,01,Whole fish/food fish,343,No,2,PWSI,Prince William Sound,STATE,649
M 7HB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 90' TO 125', STATEWIDE",SMO,State Managed other groundfish,2,Seward,47,701,"skate, longnose",466032,1,2014,1/21/2014,SEW,Pelagic/mid-water trawl,99,Disc dock,01,Whole fish/food fish,16,No,2,PWSI,Prince William Sound,STATE,649
M 7HB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 90' TO 125', STATEWIDE",SMO,State Managed other groundfish,2,Seward,47,701,"skate, longnose",466032,1,2014,1/25/2014,SEW,Pelagic/mid-water trawl,99,Disc dock,01,Whole fish/food fish,5,No,2,PWSI,Prince William Sound,STATE,649
M 7GB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 60' TO UNDER 90', STATEWIDE",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",475933,1,2014,1/26/2014,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,11.1,No,2,PWSI,Prince William Sound,STATE,649
M 7GB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 60' TO UNDER 90', STATEWIDE",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",476003,1,2014,1/26/2014,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,11.1,No,2,PWSI,Prince William Sound,STATE,649
M 7GB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 60' TO UNDER 90', STATEWIDE",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",476008,1,2014,1/26/2014,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,5.55,No,2,PWSI,Prince William Sound,STATE,649
M 7GB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 60' TO UNDER 90', STATEWIDE",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",476031,1,2014,1/26/2014,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,9.25,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476004,1,2014,1/27/2014,WHT,Longline,60,Sold,01,Whole fish/food fish,163,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476006,1,2014,1/27/2014,WHT,Longline,60,Sold,01,Whole fish/food fish,163,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,702,"skate, big",476004,1,2014,1/27/2014,WHT,Longline,60,Sold,01,Whole fish/food fish,60.5,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,702,"skate, big",476006,1,2014,1/27/2014,WHT,Longline,60,Sold,01,Whole fish/food fish,60.5,No,2,PWSI,Prince William Sound,STATE,649
M 7HB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 90' TO 125', STATEWIDE",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",466003,1,2014,1/27/2014,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,8.48,No,2,PWSI,Prince William Sound,STATE,649
M 7HB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 90' TO 125', STATEWIDE",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",466032,1,2014,1/27/2014,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,3.68,No,2,PWSI,Prince William Sound,STATE,649
